state_code,state_name,lga_code,lga_name,ward_code,ward_name,estimate_hh_Ward,estimate_Ind_Ward,SSID,SITE NAME,location_type,Year,idp_category,majority_stateoforigin,state_orig,majority_lgaoforigin,lga_orig,reason_insurgency_YesNo,reason_insurg_hh,reason_insurg_ind,reason_clash_YesNo,reason_clash_hh,reason_clash_ind,reason_disaster_YesNo,reason_disaster_hh,reason_disaster_ind,reason_others_YesNo,reason_others_hh,reason_others_ind
AD,ADAMAWA,AD02,FUFORE,AD0203,FUFORE,357,1778,AD_S019,FUFORE CAMP,Camp,,1,BO,BORNO,BO03,BAMA,,,,,,,,,,,,
AD,ADAMAWA,AD02,FUFORE,AD0203,FUFORE,29,154,AD_S031,WURO AHI,Camp,,1,AD,ADAMAWA,AD10,MADAGALI,,,,,,,,,,,,
AD,ADAMAWA,AD02,FUFORE,AD0207,PARIYA,263,1206,AD_S006,DAWARE CAMP,Camp,,1,BO,BORNO,BO11,GWOZA,,,,,,,,,,,,
AD,ADAMAWA,AD02,FUFORE,AD0207,PARIYA,59,367,AD_S033,ANGUWAN MUMUYAWA,Camp,,1,BO,BORNO,BO11,GWOZA,,,,,,,,,,,,
AD,ADAMAWA,AD04,GIREI,AD0402,DAMARE,476,2411,AD_S001,NYSC CAMP ADAMAWA,Camp,,1,BO,BORNO,BO11,GWOZA,,,,,,,,,,,,
AD,ADAMAWA,AD04,GIREI,AD0402,DAMARE,12,37,AD_S035,WADAI,Camp,,1,AD,ADAMAWA,AD10,MADAGALI,,,,,,,,,,,,
AD,ADAMAWA,AD04,GIREI,AD0404,GIREI  II,57,237,AD_S037,CHEKAMIDERI,Camp,,1,AD,ADAMAWA,AD10,MADAGALI,,,,,,,,,,,,
AD,ADAMAWA,AD04,GIREI,AD0404,GIREI  II,10,59,AD_S038,LOWCOST QUARTERS,Camp,,1,AD,ADAMAWA,AD10,MADAGALI,,,,,,,,,,,,
AD,ADAMAWA,AD04,GIREI,AD0403,GIREI I,27,89,AD_S032,SEGERE DUTSE,Camp,,1,AD,ADAMAWA,AD10,MADAGALI,,,,,,,,,,,,
AD,ADAMAWA,AD04,GIREI,AD0403,GIREI I,14,62,AD_S034,NANA VILLA,Camp,,1,AD,ADAMAWA,AD10,MADAGALI,,,,,,,,,,,,
AD,ADAMAWA,AD04,GIREI,AD0403,GIREI I,20,138,AD_S036,UNGWAN ABUJA,Camp,,1,AD,ADAMAWA,AD10,MADAGALI,,,,,,,,,,,,
AD,ADAMAWA,AD04,GIREI,AD0408,MODIRE/ VINIKILANG,15,62,AD_S005,EYN CHURCH VINIKILANG,Camp,,1,BO,BORNO,BO11,GWOZA,,,,,,,,,,,,
AD,ADAMAWA,AD18,SONG,AD1808,SONG GARI,62,110,AD_S018,SHAGARI QUARTERS CAMP,Camp,,1,AD,ADAMAWA,AD13,MICHIKA,,,,,,,,,,,,
AD,ADAMAWA,AD20,YOLA NORTH,AD2004,GWADABAWA,30,158,AD_S022,LABOUR HOUSE,Camp,,1,AD,ADAMAWA,AD10,MADAGALI,,,,,,,,,,,,
AD,ADAMAWA,AD20,YOLA NORTH,AD2008,LUGGERE,163,688,AD_S008,ST THERESAS CATHEDRAL,Camp,,1,AD,ADAMAWA,AD10,MADAGALI,,,,,,,,,,,,
AD,ADAMAWA,AD21,YOLA SOUTH,AD2101,ADARAWO,19,69,AD_S027,DOKKITILLA WUROCHEKKE,Camp,,1,BO,BORNO,BO11,GWOZA,,,,,,,,,,,,
AD,ADAMAWA,AD21,YOLA SOUTH,AD2104,NAMTARI,330,1651,AD_S003,MALKOHI CAMP,Camp,,1,BO,BORNO,BO11,GWOZA,,,,,,,,,,,,
AD,ADAMAWA,AD21,YOLA SOUTH,AD2104,NAMTARI,311,1557,AD_S004,MALKOHI VILLAGE ,Camp,,1,BO,BORNO,BO11,GWOZA,,,,,,,,,,,,
AD,ADAMAWA,AD21,YOLA SOUTH,AD2104,NAMTARI,25,126,AD_S030,KILBAJE EXTENSION,Camp,,1,AD,ADAMAWA,AD10,MADAGALI,,,,,,,,,,,,
AD,ADAMAWA,AD21,YOLA SOUTH,AD2105,NGURORE,121,605,AD_S029,SABON DEAL NGURORE,Camp,,1,AD,ADAMAWA,AD13,MICHIKA,,,,,,,,,,,,
BO,BORNO,BO02,ASKIRA / UBA,BO0206,LASSA,163,978,BO_S027,CENTRAL PRI SCH,Camp,,1,BO,BORNO,BO02,ASKIRA / UBA,,,,,,,,,,,,
BO,BORNO,BO02,ASKIRA / UBA,BO0210,UBA,18,108,BO_S061,MUFA A,Camp,,1,BO,BORNO,BO06,CHIBOK,,,,,,,,,,,,
BO,BORNO,BO03,BAMA,BO0305,KASUGULA,1508,11141,BO_S057,GENERAL HOSPITAL BAMA,Camp,,1,BO,BORNO,BO03,BAMA,,,,,,,,,,,,
BO,BORNO,BO03,BAMA,BO0306,KUMSHE /NDUGUNO,3723,20851,BO_S110,BANKI CAMP,Camp,,1,BO,BORNO,BO03,BAMA,,,,,,,,,,,,
BO,BORNO,BO05,BIU,BO0506,KENKEN,364,2074,BO_S015,GGSS BIU,Camp,,1,BO,BORNO,BO05,BIU,,,,,,,,,,,,
BO,BORNO,BO05,BIU,BO0506,KENKEN,244,1508,BO_S032,VTC CAMP ''B'',Camp,,1,BO,BORNO,BO07,DAMBOA,,,,,,,,,,,,
BO,BORNO,BO06,CHIBOK,BO0601,CHIBOK GARU,51,306,BO_S167,RED-BRICKS (IDP) CAMP,Camp,,1,BO,BORNO,BO07,DAMBOA,,,,,,,,,,,,
BO,BORNO,BO07,DAMBOA,BO0705,DAMBOA,1148,7393,BO_S089,GENERAL HOSPITAL DAMBOA,Camp,,1,BO,BORNO,BO07,DAMBOA,,,,,,,,,,,,
BO,BORNO,BO07,DAMBOA,BO0705,DAMBOA,1156,5899,BO_S090,CENTRAL PRIMARY SCHOOL DAMBOA,Camp,,1,BO,BORNO,BO07,DAMBOA,,,,,,,,,,,,
BO,BORNO,BO07,DAMBOA,BO0705,DAMBOA,1226,5786,BO_S134,HAUSARI PRIMARY SCHOOL DAMBOA,Camp,,1,BO,BORNO,BO07,DAMBOA,,,,,,,,,,,,
BO,BORNO,BO07,DAMBOA,BO0705,DAMBOA,624,2835,BO_S176,ABORI,Camp,,1,BO,BORNO,BO07,DAMBOA,,,,,,,,,,,,
BO,BORNO,BO08,DIKWA,BO0802,DIKWA,1500,7500,BO_S136,ALHAJI MODU FALTAMI CAMP,Camp,,1,BO,BORNO,BO08,DIKWA,,,,,,,,,,,,
BO,BORNO,BO08,DIKWA,BO0802,DIKWA,350,1750,BO_S137,KAMCHIJIN PRAYER GROUND ,Camp,,1,BO,BORNO,BO08,DIKWA,,,,,,,,,,,,
BO,BORNO,BO08,DIKWA,BO0802,DIKWA,3460,17300,BO_S138,SANGAYA ,Camp,,1,BO,BORNO,BO08,DIKWA,,,,,,,,,,,,
BO,BORNO,BO08,DIKWA,BO0802,DIKWA,1858,11150,BO_S139,MOHAMMED KYARIMI,Camp,,1,BO,BORNO,BO08,DIKWA,,,,,,,,,,,,
BO,BORNO,BO08,DIKWA,BO0802,DIKWA,1002,6014,BO_S140,BULABULIN IDP CAMP,Camp,,1,BO,BORNO,BO08,DIKWA,,,,,,,,,,,,
BO,BORNO,BO08,DIKWA,BO0802,DIKWA,2033,10165,BO_S141,SHEHU SANDA IDP CAMP,Camp,,1,BO,BORNO,BO08,DIKWA,,,,,,,,,,,,
BO,BORNO,BO08,DIKWA,BO0802,DIKWA,2188,10900,BO_S142,AGRIC IDP CAMP ,Camp,,1,BO,BORNO,BO08,DIKWA,,,,,,,,,,,,
BO,BORNO,BO08,DIKWA,BO0802,DIKWA,2860,14300,BO_S143,MOTOR PARK IDP CAMP,Camp,,1,BO,BORNO,BO08,DIKWA,,,,,,,,,,,,
BO,BORNO,BO11,GWOZA,BO1106,GWOZA TOWN GADAMAYO,549,3646,BO_S073,20 HOUSING UNIT,Camp,,1,BO,BORNO,BO11,GWOZA,,,,,,,,,,,,
BO,BORNO,BO11,GWOZA,BO1107,GWOZA WAKANE / BULABULIN,197,1084,BO_S111,GWOZA WAKANE PRI. SCH.,Camp,,1,BO,BORNO,BO11,GWOZA,,,,,,,,,,,,
BO,BORNO,BO11,GWOZA,BO1113,PULKA/BOKKO,511,2355,BO_S112,GENERAL HOSPITAL PULKA,Camp,,1,BO,BORNO,BO11,GWOZA,,,,,,,,,,,,
BO,BORNO,BO13,JERE,BO1302,BALE GALTIMARI,22,149,BO_S001,FORI PRIMARY SCHOOL,Camp,,1,BO,BORNO,BO03,BAMA,,,,,,,,,,,,
BO,BORNO,BO13,JERE,BO1302,BALE GALTIMARI,95,516,BO_S004,BALE GALTIMARI PRI SCHOOL,Camp,,1,BO,BORNO,BO03,BAMA,,,,,,,,,,,,
BO,BORNO,BO13,JERE,BO1302,BALE GALTIMARI,74,407,BO_S035,AJIJARI CAMP ,Camp,,1,BO,BORNO,BO16,KONDUGA,,,,,,,,,,,,
BO,BORNO,BO13,JERE,BO1302,BALE GALTIMARI,23,64,BO_S069,GOMBOLE SITE,Camp,,1,BO,BORNO,BO03,BAMA,,,,,,,,,,,,
BO,BORNO,BO13,JERE,BO1302,BALE GALTIMARI,18,98,BO_S118,GIDAN YAN BAMA,Camp,,1,BO,BORNO,BO03,BAMA,,,,,,,,,,,,
BO,BORNO,BO13,JERE,BO1302,BALE GALTIMARI,35,128,BO_S119,KEKENO NON GOVERNMENT IDP CAMP,Camp,,1,BO,BORNO,BO17,KUKAWA,,,,,,,,,,,,
BO,BORNO,BO13,JERE,BO1302,BALE GALTIMARI,8,67,BO_S120,GIDAN YAN MANGUNO,Camp,,1,BO,BORNO,BO14,KAGA,,,,,,,,,,,,
BO,BORNO,BO13,JERE,BO1302,BALE GALTIMARI,12,48,BO_S124,GIDAN BREDI,Camp,,1,BO,BORNO,BO14,KAGA,,,,,,,,,,,,
BO,BORNO,BO13,JERE,BO1304,DUSUMAN,2803,13867,BO_S018,FARM CENTRE,Camp,,1,BO,BORNO,BO19,MAFA,,,,,,,,,,,,
BO,BORNO,BO13,JERE,BO1304,DUSUMAN,80,418,BO_S033,MUNA PRIMARY,Camp,,1,BO,BORNO,BO22,MARTE,,,,,,,,,,,,
BO,BORNO,BO13,JERE,BO1304,DUSUMAN,2522,18545,BO_S047,MUNA GARAGE EL BADAWE,Camp,,1,BO,BORNO,BO19,MAFA,,,,,,,,,,,,
BO,BORNO,BO13,JERE,BO1304,DUSUMAN,28,217,BO_S050,MUNA DA'ALTI 2,Camp,,1,BO,BORNO,BO13,JERE,,,,,,,,,,,,
BO,BORNO,BO13,JERE,BO1304,DUSUMAN,27,137,BO_S051,MUNA DA'ALTI 3,Camp,,1,BO,BORNO,BO19,MAFA,,,,,,,,,,,,
BO,BORNO,BO13,JERE,BO1304,DUSUMAN,79,524,BO_S128,MUNA DA'ALTI 1A,Camp,,1,BO,BORNO,BO19,MAFA,,,,,,,,,,,,
BO,BORNO,BO13,JERE,BO1304,DUSUMAN,14,87,BO_S129,MUNA DA'ALTI 1B,Camp,,1,BO,BORNO,BO19,MAFA,,,,,,,,,,,,
BO,BORNO,BO13,JERE,BO1304,DUSUMAN,860,4695,BO_S145,MUNA DA'ALTI 2A,Camp,,1,BO,BORNO,BO19,MAFA,,,,,,,,,,,,
BO,BORNO,BO13,JERE,BO1304,DUSUMAN,67,382,BO_S146,MUNA DA`ALTI 2B,Camp,,1,BO,BORNO,BO19,MAFA,,,,,,,,,,,,
BO,BORNO,BO13,JERE,BO1304,DUSUMAN,1640,9085,BO_S151,CUSTOM HOUSE,Camp,,1,BO,BORNO,BO19,MAFA,,,,,,,,,,,,
BO,BORNO,BO13,JERE,BO1304,DUSUMAN,250,1300,BO_S159,MUSARI CAMP,Camp,,1,BO,BORNO,BO19,MAFA,,,,,,,,,,,,
BO,BORNO,BO13,JERE,BO1304,DUSUMAN,212,1371,BO_S168,MUNA MOFORO,Camp,,1,BO,BORNO,BO22,MARTE,,,,,,,,,,,,
BO,BORNO,BO13,JERE,BO1306,MAIMUSARI,22,119,BO_S127,ADAM KOLO,Camp,,1,BO,BORNO,BO16,KONDUGA,,,,,,,,,,,,
BO,BORNO,BO13,JERE,BO1311,MAIRI,51,147,BO_S034,UNI GUEST,Camp,,1,BO,BORNO,BO16,KONDUGA,,,,,,,,,,,,
BO,BORNO,BO13,JERE,BO1311,MAIRI,48,195,BO_S036,BAKIN KOGI CAMP,Camp,,1,BO,BORNO,BO03,BAMA,,,,,,,,,,,,
BO,BORNO,BO13,JERE,BO1311,MAIRI,33,149,BO_S056,ORJI KALU HOUSE,Camp,,1,BO,BORNO,BO03,BAMA,,,,,,,,,,,,
BO,BORNO,BO13,JERE,BO1311,MAIRI,11,58,BO_S131,LAYIN ELKA,Camp,,1,BO,BORNO,BO16,KONDUGA,,,,,,,,,,,,
BO,BORNO,BO13,JERE,BO1307,MASHAMARI,361,1671,BO_S020,GONI KACHALLARI PW,Camp,,1,BO,BORNO,BO19,MAFA,,,,,,,,,,,,
BO,BORNO,BO13,JERE,BO1307,MASHAMARI,24,133,BO_S125,GIDAN MONGORO,Camp,,1,BO,BORNO,BO08,DIKWA,,,,,,,,,,,,
BO,BORNO,BO13,JERE,BO1307,MASHAMARI,12,51,BO_S126,OLD AMANA HOSPITAL,Camp,,1,BO,BORNO,BO03,BAMA,,,,,,,,,,,,
BO,BORNO,BO13,JERE,BO1307,MASHAMARI,44,300,BO_S163,ALHAJI MUSTAPHA BABAGANA HOUSE,Camp,,1,BO,BORNO,BO16,KONDUGA,,,,,,,,,,,,
BO,BORNO,BO13,JERE,BO1307,MASHAMARI,7,50,BO_S164,BAKURA AHMED HOUSE ,Camp,,1,BO,BORNO,BO08,DIKWA,,,,,,,,,,,,
BO,BORNO,BO13,JERE,BO1307,MASHAMARI,15,90,BO_S165,ALHAJI ADAMS HOUSE ,Camp,,1,BO,BORNO,BO19,MAFA,,,,,,,,,,,,
BO,BORNO,BO13,JERE,BO1307,MASHAMARI,21,150,BO_S166,BAMODU HOUSE ,Camp,,1,BO,BORNO,BO22,MARTE,,,,,,,,,,,,
BO,BORNO,BO13,JERE,BO1308,NGUDAA/ADDAMARI,55,253,BO_S179,NGUD/ KHADDAMARI,Camp,,1,BO,BORNO,BO13,JERE,,,,,,,,,,,,
BO,BORNO,BO13,JERE,BO1309,OLD MAIDUGURI,392,2980,BO_S003,MADINATU CAMP,Camp,,1,BO,BORNO,BO17,KUKAWA,,,,,,,,,,,,
BO,BORNO,BO13,JERE,BO1309,OLD MAIDUGURI,41,240,BO_S067,FARIA BUZU CAMP,Camp,,1,BO,BORNO,BO22,MARTE,,,,,,,,,,,,
BO,BORNO,BO13,JERE,BO1309,OLD MAIDUGURI,598,3520,BO_S068,FARIA GIDAN BLOCK CAMP,Camp,,1,BO,BORNO,BO19,MAFA,,,,,,,,,,,,
BO,BORNO,BO13,JERE,BO1309,OLD MAIDUGURI,42,230,BO_S072,KORSO BASHIR CAMP,Camp,,1,BO,BORNO,BO22,MARTE,,,,,,,,,,,,
BO,BORNO,BO13,JERE,BO1309,OLD MAIDUGURI,23,114,BO_S076,SHUWARI CAMP,Camp,,1,BO,BORNO,BO13,JERE,,,,,,,,,,,,
BO,BORNO,BO13,JERE,BO1309,OLD MAIDUGURI,1392,8357,BO_S113,EL-MISKIN CENTER,Camp,,1,BO,BORNO,BO03,BAMA,,,,,,,,,,,,
BO,BORNO,BO13,JERE,BO1309,OLD MAIDUGURI,157,785,BO_S114,OLD MAIDUGURI POLICE STATION CAMP,Camp,,1,BO,BORNO,BO19,MAFA,,,,,,,,,,,,
BO,BORNO,BO13,JERE,BO1309,OLD MAIDUGURI,47,250,BO_S178,EL-MISKIN TRANSIT,Camp,,1,BO,BORNO,BO19,MAFA,,,,,,,,,,,,
BO,BORNO,BO14,KAGA,BO1402,BENISHEIKH,526,2630,BO_S028,GSS BENISHEIKH,Camp,,1,BO,BORNO,BO14,KAGA,,,,,,,,,,,,
BO,BORNO,BO14,KAGA,BO1402,BENISHEIKH,299,1497,BO_S029,LOW COST / SDP,Camp,,1,BO,BORNO,BO14,KAGA,,,,,,,,,,,,
BO,BORNO,BO14,KAGA,BO1402,BENISHEIKH,427,2137,BO_S101,MAGISTRATE,Camp,,1,BO,BORNO,BO14,KAGA,,,,,,,,,,,,
BO,BORNO,BO14,KAGA,BO1402,BENISHEIKH,380,1906,BO_S160,NRC CAMP,Camp,,1,BO,BORNO,BO14,KAGA,,,,,,,,,,,,
BO,BORNO,BO14,KAGA,BO1402,BENISHEIKH,150,750,BO_S161,LOW COST 2,Camp,,1,BO,BORNO,BO14,KAGA,,,,,,,,,,,,
BO,BORNO,BO14,KAGA,BO1402,BENISHEIKH,520,2600,BO_S162,AISHA BUHARI CAMP ,Camp,,1,BO,BORNO,BO14,KAGA,,,,,,,,,,,,
BO,BORNO,BO15,KALA BALGE,BO1507,"RANN  ""A""",6315,31575,BO_S173,RANN IDP SITE,Camp,,1,BO,BORNO,BO15,KALA BALGE,,,,,,,,,,,,
BO,BORNO,BO15,KALA BALGE,BO1507,"RANN  ""A""",340,1700,BO_S174,BOARDING PRIMARY SCHOOL ,Camp,,1,BO,BORNO,BO15,KALA BALGE,,,,,,,,,,,,
BO,BORNO,BO15,KALA BALGE,BO1507,"RANN  ""A""",404,2020,BO_S175,GENERAL HOSPITAL RANN,Camp,,1,BO,BORNO,BO15,KALA BALGE,,,,,,,,,,,,
BO,BORNO,BO16,KONDUGA,BO1601,AUNO / CHABBOL,2263,10424,BO_S017,400 HOUSING ESATE GUBIO,Camp,,1,BO,BORNO,BO17,KUKAWA,,,,,,,,,,,,
BO,BORNO,BO16,KONDUGA,BO1601,AUNO / CHABBOL,48,220,BO_S044,GIDAN TALATIN,Camp,,1,BO,BORNO,BO11,GWOZA,,,,,,,,,,,,
BO,BORNO,BO16,KONDUGA,BO1601,AUNO / CHABBOL,34,165,BO_S046,JAFRA SHAGARI CAMP,Camp,,1,BO,BORNO,BO11,GWOZA,,,,,,,,,,,,
BO,BORNO,BO16,KONDUGA,BO1602,DALORI / WANORI,4676,28992,BO_S016,FEDERAL TRAINING CENTER CAMP,Camp,,1,BO,BORNO,BO03,BAMA,,,,,,,,,,,,
BO,BORNO,BO16,KONDUGA,BO1602,DALORI / WANORI,1711,10095,BO_S021,250 HOUSING ESTATE,Camp,,1,BO,BORNO,BO03,BAMA,,,,,,,,,,,,
BO,BORNO,BO16,KONDUGA,BO1602,DALORI / WANORI,72,309,BO_S071,CHALLUNURI,Camp,,1,BO,BORNO,BO13,JERE,,,,,,,,,,,,
BO,BORNO,BO16,KONDUGA,BO1602,DALORI / WANORI,123,1613,BO_S075,GAYA KOFA,Camp,,1,BO,BORNO,BO16,KONDUGA,,,,,,,,,,,,
BO,BORNO,BO16,KONDUGA,BO1602,DALORI / WANORI,53,300,BO_S108,YAWURI CAMP,Camp,,1,BO,BORNO,BO13,JERE,,,,,,,,,,,,
BO,BORNO,BO16,KONDUGA,BO1602,DALORI / WANORI,84,402,BO_S109,DALORI PRIMARY,Camp,,1,BO,BORNO,BO13,JERE,,,,,,,,,,,,
BO,BORNO,BO16,KONDUGA,BO1602,DALORI / WANORI,205,1209,BO_S172,FLATARI,Camp,,1,BO,BORNO,BO13,JERE,,,,,,,,,,,,
BO,BORNO,BO16,KONDUGA,BO1607,KONDUGA,979,5583,BO_S058,BOARDING SCHOOL,Camp,,1,BO,BORNO,BO16,KONDUGA,,,,,,,,,,,,
BO,BORNO,BO16,KONDUGA,BO1607,KONDUGA,667,3570,BO_S077,KALARI ABULE,Camp,,1,BO,BORNO,BO16,KONDUGA,,,,,,,,,,,,
BO,BORNO,BO16,KONDUGA,BO1607,KONDUGA,588,3530,BO_S078,MASHUMAN KULUYE,Camp,,1,BO,BORNO,BO03,BAMA,,,,,,,,,,,,
BO,BORNO,BO17,KUKAWA,BO1702,BAGA,169,845,BO_S169,BAGA PRIMARY SCHOOL,Camp,,1,BO,BORNO,BO17,KUKAWA,,,,,,,,,,,,
BO,BORNO,BO17,KUKAWA,BO1706,KAUWA,262,1360,BO_S170,QUARTERS CAMP,Camp,,1,BO,BORNO,BO17,KUKAWA,,,,,,,,,,,,
BO,BORNO,BO17,KUKAWA,BO1706,KAUWA,151,825,BO_S171,JUNIOR PRIMARYSCHOOL,Camp,,1,BO,BORNO,BO17,KUKAWA,,,,,,,,,,,,
BO,BORNO,BO19,MAFA,BO1908,MA'AFA,815,4150,BO_S144,MAFA PRIMARY SCHOOL CAMP,Camp,,1,BO,BORNO,BO19,MAFA,,,,,,,,,,,,
BO,BORNO,BO21,MAIDUGURI M. C.,BO2101,BOLORI  I,1712,7140,BO_S014,TEACHERS VILLAGE,Camp,,1,BO,BORNO,BO17,KUKAWA,,,,,,,,,,,,
BO,BORNO,BO21,MAIDUGURI M. C.,BO2101,BOLORI  I,518,2610,BO_S024,GARBA BUZU QRT,Camp,,1,BO,BORNO,BO19,MAFA,,,,,,,,,,,,
BO,BORNO,BO21,MAIDUGURI M. C.,BO2101,BOLORI  I,150,832,BO_S025,SABONGARI BUZU CAMP,Camp,,1,BO,BORNO,BO19,MAFA,,,,,,,,,,,,
BO,BORNO,BO21,MAIDUGURI M. C.,BO2101,BOLORI  I,100,250,BO_S042,FEDERAL LOW COST CHEZCOAN CAMP,Camp,,1,BO,BORNO,BO17,KUKAWA,,,,,,,,,,,,
BO,BORNO,BO21,MAIDUGURI M. C.,BO2101,BOLORI  I,11,80,BO_S043,LIVING FAITH CHURCH,Camp,,1,BO,BORNO,BO11,GWOZA,,,,,,,,,,,,
BO,BORNO,BO21,MAIDUGURI M. C.,BO2101,BOLORI  I,29,144,BO_S084,BULLET QUARTERS CAMP,Camp,,1,BO,BORNO,BO11,GWOZA,,,,,,,,,,,,
BO,BORNO,BO21,MAIDUGURI M. C.,BO2102,BOLORI  II,41,288,BO_S130,DOGONGIDA CAMP,Camp,,1,BO,BORNO,BO17,KUKAWA,,,,,,,,,,,,
BO,BORNO,BO21,MAIDUGURI M. C.,BO2102,BOLORI  II,11,82,BO_S157,DALA STANDARD,Camp,,1,BO,BORNO,BO10,GUZAMALA,,,,,,,,,,,,
BO,BORNO,BO21,MAIDUGURI M. C.,BO2105,GAMBORU LIBERTY,40,340,BO_S048,KASUWA SHANU GIDAN KIFI ,Camp,,1,BO,BORNO,BO24,MONGUNO,,,,,,,,,,,,
BO,BORNO,BO21,MAIDUGURI M. C.,BO2105,GAMBORU LIBERTY,33,185,BO_S147,ALLAMIN DAGASH GARAGE,Camp,,1,BO,BORNO,BO22,MARTE,,,,,,,,,,,,
BO,BORNO,BO21,MAIDUGURI M. C.,BO2110,LAMISULA/JABBA MARI,230,1484,BO_S012,EYN CAMP,Camp,,1,BO,BORNO,BO11,GWOZA,,,,,,,,,,,,
BO,BORNO,BO21,MAIDUGURI M. C.,BO2110,LAMISULA/JABBA MARI,27,160,BO_S039,DUJIMA CAMP,Camp,,1,BO,BORNO,BO11,GWOZA,,,,,,,,,,,,
BO,BORNO,BO21,MAIDUGURI M. C.,BO2110,LAMISULA/JABBA MARI,92,543,BO_S040,DCC SHUWARI CAMP,Camp,,1,BO,BORNO,BO11,GWOZA,,,,,,,,,,,,
BO,BORNO,BO21,MAIDUGURI M. C.,BO2110,LAMISULA/JABBA MARI,43,216,BO_S086,GREMA MOHAMMED COMPANY ,Camp,,1,BO,BORNO,BO22,MARTE,,,,,,,,,,,,
BO,BORNO,BO21,MAIDUGURI M. C.,BO2110,LAMISULA/JABBA MARI,42,235,BO_S106,GIDAN MANDARA ,Camp,,1,BO,BORNO,BO16,KONDUGA,,,,,,,,,,,,
BO,BORNO,BO21,MAIDUGURI M. C.,BO2112,MAFONI,996,3269,BO_S013,MOGCOLIS CAMP,Camp,,1,BO,BORNO,BO23,MOBBAR,,,,,,,,,,,,
BO,BORNO,BO21,MAIDUGURI M. C.,BO2113,MAISANDARI,787,4981,BO_S009,NYSC CAMP BORNO,Camp,,1,BO,BORNO,BO03,BAMA,,,,,,,,,,,,
BO,BORNO,BO21,MAIDUGURI M. C.,BO2113,MAISANDARI,5656,21554,BO_S010,BAKASI CAMP,Camp,,1,BO,BORNO,BO24,MONGUNO,,,,,,,,,,,,
BO,BORNO,BO21,MAIDUGURI M. C.,BO2113,MAISANDARI,44,228,BO_S019,CAN CATHOLIC SECRETARIAT,Camp,,1,BO,BORNO,BO11,GWOZA,,,,,,,,,,,,
BO,BORNO,BO21,MAIDUGURI M. C.,BO2113,MAISANDARI,80,342,BO_S041,SULEIMANTI,Camp,,1,BO,BORNO,BO16,KONDUGA,,,,,,,,,,,,
BO,BORNO,BO21,MAIDUGURI M. C.,BO2113,MAISANDARI,460,1726,BO_S083,NURSING VILLAGE,Camp,,1,BO,BORNO,BO03,BAMA,,,,,,,,,,,,
BO,BORNO,BO21,MAIDUGURI M. C.,BO2113,MAISANDARI,50,250,BO_S102,KADUWA I,Camp,,1,BO,BORNO,BO16,KONDUGA,,,,,,,,,,,,
BO,BORNO,BO21,MAIDUGURI M. C.,BO2113,MAISANDARI,43,147,BO_S103,KADUWA II,Camp,,1,BO,BORNO,BO16,KONDUGA,,,,,,,,,,,,
BO,BORNO,BO21,MAIDUGURI M. C.,BO2113,MAISANDARI,31,155,BO_S104,ALI DAWARI II,Camp,,1,BO,BORNO,BO16,KONDUGA,,,,,,,,,,,,
BO,BORNO,BO21,MAIDUGURI M. C.,BO2113,MAISANDARI,36,189,BO_S105,ALI DAWARI I CAMP,Camp,,1,BO,BORNO,BO16,KONDUGA,,,,,,,,,,,,
BO,BORNO,BO21,MAIDUGURI M. C.,BO2113,MAISANDARI,53,290,BO_S107,BULABULIN GAURA,Camp,,1,BO,BORNO,BO16,KONDUGA,,,,,,,,,,,,
BO,BORNO,BO21,MAIDUGURI M. C.,BO2113,MAISANDARI,29,149,BO_S115,AJIRI,Camp,,1,BO,BORNO,BO16,KONDUGA,,,,,,,,,,,,
BO,BORNO,BO21,MAIDUGURI M. C.,BO2113,MAISANDARI,28,146,BO_S116,AWULAM CAMP,Camp,,1,BO,BORNO,BO16,KONDUGA,,,,,,,,,,,,
BO,BORNO,BO21,MAIDUGURI M. C.,BO2113,MAISANDARI,58,295,BO_S117,YAJIWA CAMP KUSHERI,Camp,,1,BO,BORNO,BO16,KONDUGA,,,,,,,,,,,,
BO,BORNO,BO21,MAIDUGURI M. C.,BO2113,MAISANDARI,37,155,BO_S121,DALWA,Camp,,1,BO,BORNO,BO16,KONDUGA,,,,,,,,,,,,
BO,BORNO,BO21,MAIDUGURI M. C.,BO2113,MAISANDARI,18,102,BO_S123,KUSHERI BULAMANI,Camp,,1,BO,BORNO,BO16,KONDUGA,,,,,,,,,,,,
BO,BORNO,BO21,MAIDUGURI M. C.,BO2113,MAISANDARI,25,123,BO_S148,ABULAM,Camp,,1,BO,BORNO,BO16,KONDUGA,,,,,,,,,,,,
BO,BORNO,BO21,MAIDUGURI M. C.,BO2113,MAISANDARI,51,220,BO_S155,BUSUGU,Camp,,1,BO,BORNO,BO07,DAMBOA,,,,,,,,,,,,
BO,BORNO,BO21,MAIDUGURI M. C.,BO2114,SHEHURI  NORTH,350,1960,BO_S053,KAWARMELA,Camp,,1,BO,BORNO,BO16,KONDUGA,,,,,,,,,,,,
BO,BORNO,BO24,MONGUNO,BO2407,MONGUNO,4503,25221,BO_S059,GOVERNMENT GIRLS SECONDARY SCHOOL (GGSS),Camp,,1,BO,BORNO,BO22,MARTE,,,,,,,,,,,,
BO,BORNO,BO24,MONGUNO,BO2407,MONGUNO,856,5049,BO_S091,NGURNO,Camp,,1,BO,BORNO,BO24,MONGUNO,,,,,,,,,,,,
